pre_village,hhs,total_population,beans_kgs_hh_seed,ground_nuts_kgs_hh_seed,maize_kgs_hh_seed,rice_kgs_hh_seed,onions_bags_hh_seed,soya_bean_kgs_hh_seed,field_peas_kgs_hh_seed,irish_potatoes_bags_hh_seed,millet_kgs_hh_seed,sweet_potatoes_bags_hh_seed,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Murubangye,115,555,2.998214286,0,2.998214286,0,0,0,2.998214286,0,0,0,0.011904762,0,0,0.023809524,0,0,0,0.071428571,0.285714286,0,0.095238095,0.095238095,0.091513878,0.091513878,0.091513878,0,0.091513878,0.091513878,0,0,0.023809524,0,0.091513878,0,0,0.183027757,2147.75,54.1,1.02,58.5,145.1,9,,130,,,,58.92857142857143,,15,,,442.1652806769231
Murubaya,178,870,1.040615385,0,1.040615385,0,0,0,1.040615385,0,0,0,0.007692308,0,0,0.015384615,0,0.342307692,0.342307692,0.046153846,0.184615385,0,0.061538462,0.061538462,0.104322344,0.104322344,0.104322344,0,0.104322344,0.104322344,0,0,0.015384615,0,0.104322344,0,0,0.173870574,2037.6272727272728,43.54545454545455,2.099090909090909,53.63636363636363,214.28571428571428,,,110,,,,24.9,,28.333333333333332,,,528.8505068
Muruhinga,125,614,2.995923913,0,2.995923913,0,0,0,2.995923913,0,0,0,0.010869565,0,0,0.02173913,0,0,0,0.065217391,0.260869565,0,0.086956522,0.086956522,0.090821902,0.090821902,0.090821902,0,0.090821902,0.090821902,0,0,0.02173913,0,0.090821902,0,0,0.181643804,1965.877777777778,50.111111111111114,0.5355,25.22222222222222,135.28571428571428,20,,,,,,68.66666666666667,,0,,,744.7039312636364
Mushebeya,89,446,3.009047619,0,3.009047619,0,0,0,3.009047619,0,0,0,0.015873016,0,0,0.031746032,0,0,0,0.095238095,0.380952381,0,0.126984127,0.126984127,0.094431712,0.094431712,0.094431712,0,0.094431712,0.094431712,0,0,0.031746032,0,0.094431712,0,0,0.188863424,2035.8083333333334,50.083333333333336,0.25833333333333336,73.75,112.25,,,500,,,,48.916666666666664,,5,,,560.7189189
Mushongati_Nangara,63,322,3.997241379,0,3.997241379,0,0,0,3.997241379,0,0,0,0.022988506,0,0,0.045977011,0,0.362068966,0.362068966,0.137931034,0.551724138,0,0.183908046,0.183908046,0.117841811,0.117841811,0.117841811,0,0.117841811,0.117841811,0,0,0.045977011,0,0.117841811,0,0,0.235683623,2052.0333333333333,48.583333333333336,1.0201875,50.416666666666664,145.2,10,,650,,,,6.833333333333333,,,,,668.5834658
Mushorero,241,1204,3.98173913,3.98173913,3.98173913,0,0,0,0,0,0,0,0.00621118,0,0,0.01242236,0.00310559,0.374223602,0.374223602,0.01242236,0.01242236,0,0.01242236,0.01242236,0.093032592,0.093032592,0.093032592,0,0.093032592,0.093032592,0,0,0.01242236,0.093167702,0.093167702,0,0.01242236,0,1661.5454545454545,41.54545454545455,1.513818181818182,91.81818181818181,446.6666666666667,,,,1300,,,3,,72,51.25,,880.7800300703703
Musirwe,73,367,2.988224299,0,2.988224299,0,0,0,2.988224299,0,0,0,0.018691589,0,0,0.037383178,0,0,0,0.112149533,0.448598131,0,0.14953271,0.14953271,0.091208956,0.091208956,0.091208956,0,0.091208956,0.091208956,0,0,0.037383178,0,0.091208956,0,0,0.182417912,2077.109090909091,47.63636363636363,0.9972727272727273,58.63636363636363,171.625,13,,,,,,6,,30,0,,729.5381903434783
Muzinga,104,518,4,3,0,0,0,3,0,0,0,0,0.019230769,0,0,0.038461538,0.019230769,0.5,0.5,0.019230769,0.038461538,0,0.038461538,0.038461538,0.168954593,0.168954593,0.168954593,0,0.168954593,0.105596621,0,0,0.038461538,0,0.173076923,0,0.038461538,0,1151.875,48.5,1.75,83.125,46.75,,2.6666666666666665,,,,,2.75,,68.75,90,,1009.4922037038461
Nangara,83,405,4,0,0,0,0,4,0,0,0,0,0.024096386,0,0,0.048192771,0,0,0,0.048192771,0.048192771,0.048192771,0.048192771,0.048192771,0.183326968,0.183326968,0.183326968,0,0.183326968,0,0,0,0.024096386,0,0,0,0,0,1864.7666666666667,53.583333333333336,1.0560416666666665,86.5,151.375,,0,,70,,,7,68,78.33333333333333,70,,687.0214987999999
Ndaragi,102,498,4,0,0,0,0,4,0,0,0,0,0.019607843,0,0,0.039215686,0,0,0,0.039215686,0.039215686,0.039215686,0.039215686,0.039215686,0.102465578,0.102465578,0.102465578,0,0.102465578,0,0,0,0.019607843,0,0,0,0,0,865.8916666666668,45.333333333333336,1.0416666666666667,45.833333333333336,81.33333333333333,,,80,50,,,1.1666666666666667,,75,201.75,,729.9603603766667
Ndeego,362,1797,1.217696527,0,1.217696527,0,0,0,1.217696527,0,0,0,0.003656307,0,0,0.007312614,0,0.330895795,0.330895795,0.021937843,0.087751371,0,0.029250457,0.029250457,0.100844433,0.100844433,0.100844433,0,0.100844433,0.100844433,0,0,0.007312614,0,0.100844433,0,0,0.168074055,1977.9923076923078,40.92307692307692,1.4384615384615385,18.46153846153846,106,5.5,,,,,,5.714285714285714,,0,,,479.4400338
Numba,94,469,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.042553191,0.042553191,0,0.042553191,0.042553191,0.224719101,0.187265918,0,0.187265918,0,0.042553191,0,0,0,0,0,0.063829787,0,0,970.4363636363636,55.54545454545455,0.75,35,73.77777777777777,,,,55,,,1.375,,69.54545454545455,0,,840.5921375863636
Nyabisoni,93,455.5,2.112727273,1.612727273,0,0,0,2.112727273,0,0,0,0,10.00505051,0,0,0.26010101,0,0,0,0.01010101,0.01010101,0,0.026230042500000002,0.026230042500000002,0.091030997,0.091030997,0.091030997,0,0.091030997,0.020855559,0,0,0.018165526,0.020855559,0.093567252,0,0.008064516,0,1291.335,48.55,0.8949999999999999,66.5,164.71428571428572,,,,215,,,1.8333333333333333,,119.16666666666667,97.1875,,737.8461759829788
Nyabiterekyere,68,333,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.058823529,0.058823529,0,0.058823529,0.058823529,0.224719101,0.187265918,0,0.187265918,0,0.058823529,0,0,0,0,0,0.088235294,0,0,0,47.36363636363637,1.0340909090909092,55.90909090909091,110,,3.5,75,39.8,,,8.85,,102,67.94444444444444,,678.0552291347826
Nyabubaare,89,427,4,4,2,0,0,0,0,0,0,0,0.02247191,0,0,0.04494382,0.02247191,0.5,0.5,0.02247191,0.04494382,0,0.04494382,0.04494382,0.166865316,0.166865316,0.166865316,0,0.166865316,0.119189511,0,0,0.04494382,0.112359551,0.157303371,0,0.04494382,0,459.1666666666667,34.583333333333336,0.6208333333333333,78.33333333333333,61.1,,,100,,,,,20,187.5,48.333333333333336,,575.1148649
Nyabubare,94,456,0.88125,0.88125,0,0,0,0.88125,0,0,0,0,0.020833333,0,0,0.041666667,0,0,0,0.041666667,0.041666667,0,0.041666667,0.041666667,0.130431335,0.130431335,0.130431335,0,0.130431335,0.130431335,0,0,0.041666667,0.130431335,0,0,0,0,554.4250000000001,54,1.0199166666666668,47.083333333333336,87.83333333333333,,0,,210,,,4.25,,53.333333333333336,,,860.6496881615385
Nyabyogo,72,353,4,0,0,0,0,4,0,0,0,0,0.027777778,0,0,0.055555556,0,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.134486071,0.134486071,0.134486071,0,0.134486071,0,0,0,0.027777778,0,0,0,0,0,1640.3200000000002,51.6,0.882,33.6,66.14285714285714,,,,,,,4,,83.33333333333333,,,671.6762162
Nyakabale,79,391,0.695779817,0.695779817,0,0,0,0.695779817,0,0,0,0,0.018348624,0,0,0.036697248,0,0.362385321,0.362385321,0,0.036697248,0,0.036697248,0.036697248,0.094494217,0.094494217,0.094494217,0,0.094494217,0.094494217,0,0,0.036697248,0,0.094494217,0,0,0,1786.4769230769232,52.61538461538461,1.301923076923077,81.92307692307692,79.66666666666667,13,,,,,,6.25,,134,79,,696.4394829565217
Nyakagezi,95,459,4,3,3,0,0,0,0,0,0,0,0.021052632,0,0,0.042105263,0.010526316,0.25,0.25,0.042105263,0.042105263,0,0.042105263,0.042105263,0.172711572,0.172711572,0.172711572,0,0.172711572,0,0,0,0,0,0.231578947,0,0.042105263,0,1368.3333333333333,58,1.0208333333333333,40.416666666666664,240.83333333333334,,,,1300,,,2.5,,46.666666666666664,81.66666666666667,,852.4171562304348
Nyakagongo,83,406,4,3,0,0,0,3,0,0,0,0,0.024096386,0,0,0.048192771,0.024096386,0.5,0.5,0.024096386,0.048192771,0,0.048192771,0.048192771,0.168954593,0.168954593,0.168954593,0,0.168954593,0.105596621,0,0,0.048192771,0,0.168674699,0,0.048192771,0,639.8333333333334,46.25,1.1833333333333333,53.333333333333336,93.09090909,20.75,4.75,,,,,4.863636363636363,65,48.5,158.1818181818182,,980.1668625173912
Nyakarambi,120,587,5,4,3,0,0,0,0,0,0,0,0.016666667,0,0,0.033333333,0.008333333,0.25,0.25,0.033333333,0.033333333,0,0.033333333,0.033333333,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.183333333,0,0.033333333,0,1340.375,55.25,1.3,36.875,315,,11,,1300,,,,,29,60,,762.3018018454545
Nyakashebeya,53,265,4,4,2,0,0,0,0,0,0,0,0.037735849,0,0,0.075471698,0.037735849,0.5,0.5,0.037735849,0.075471698,0,0.075471698,0.075471698,0.166865316,0.166865316,0.166865316,0,0.166865316,0.119189511,0,0,0.075471698,0.113207547,0.150943396,0,0.075471698,0,1078.6666666666667,44.333333333333336,2.310208333333333,22.416666666666668,77,,,,,,,3,40,,150,,452.03642773478265
Nyakatoma,105,513,5,4,3,0,0,0,0,0,0,0,0.019047619,0,0,0.038095238,0.00952381,0.25,0.25,0.038095238,0.038095238,0,0.038095238,0.038095238,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.19047619,0,0.038095238,0,1410.6666666666667,39.333333333333336,0.8441666666666666,54.583333333333336,415,,,120,1300,,,,,65.2,80,,724.6862934107143
Nyakibuga,102,504,4,3,3,0,0,0,0,0,0,0,0.019607843,0,0,0.039215686,0.009803922,0.25,0.25,0.039215686,0.039215686,0,0.039215686,0.039215686,0.172711572,0.172711572,0.172711572,0,0.172711572,0,0,0,0,0,0.235294118,0,0.039215686,0,1438.875,54,1.3671875,27.5,337.5,,11,,1300,,,,,34,20,,689.0051975384615
Nyakisoroza,63,313,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.063492063,0.063492063,0,0.063492063,0.063492063,0.224719101,0.187265918,0,0.187265918,0,0.063492063,0,0,0,0,0,0.095238095,0,0,1458.9583333333333,43.666666666666664,0.8541666666666666,25.833333333333332,129.75,,,,7,,,2,65,49,44,,597.4662162291667
Nyamabare,126,616,4,0,0,0,0,4,0,0,0,0,0.015873016,0,0,0.031746032,0,0,0,0.031746032,0.031746032,0.031746032,0.031746032,0.031746032,0.10124575,0.10124575,0.10124575,0,0.10124575,0,0,0,0.015873016,0,0,0,0,0,1047.6888888888889,48.44444444444444,2.572222222222222,69.44444444444444,139.83333333333334,,,,91,,,11,,145.5,220,,747.3296332071429
Nyamicucu_Mugyera,152,777,2.997183099,0,2.997183099,0,0,0,2.997183099,0,0,0,0.009389671,0,0,0.018779343,0,0,0,0.056338028,0.225352113,0,0.075117371,0.075117371,0.095403078,0.095403078,0.095403078,0,0.095403078,0.095403078,0,0,0.018779343,0,0.095403078,0,0,0.190806156,2333.0499999999997,59.666666666666664,0.8491666666666666,165,162.5,6.8,,,,,,36.285714285714285,,7,,,519.3569431331035
Nyamirama,77,381,0.77,0.77,0,0,0,0.77,0,0,0,0,0.018518519,0,0,0.037037037,0,0.356481481,0.356481481,0,0.037037037,0,0.037037037,0.037037037,0.092954754,0.092954754,0.092954754,0,0.092954754,0.092954754,0,0,0.037037037,0,0.092954754,0,0,0,1580.7545454545455,52.36363636363637,1.0227272727272727,21.818181818181817,79.71428571428571,,,,77.5,,,50,,73,76.375,,844.5847193461539
Nyamishamba,114,571,4.01164557,4.01164557,4.01164557,0,0,0,0,0,0,0,0.012658228,0,0,0.025316456,0.006329114,0.360759494,0.360759494,0.025316456,0.025316456,0,0.025316456,0.025316456,0.089685393,0.089685393,0.089685393,0,0.089685393,0.089685393,0,0,0.025316456,0.088607595,0.088607595,0,0.025316456,0,1528.3333333333333,41,0.8922222222222224,38.888888888888886,428.5,,,28,1044.6,,,3,,63.333333333333336,67,,801.3121621066667
Nyamisheshe,82,371,0.733684211,0.733684211,0.489122807,0,0,0,0,0,0,0,0.01754386,0,0,0.035087719,0,0.359649123,0.359649123,0.035087719,0.035087719,0,0.035087719,0.035087719,0.111027293,0.111027293,0.111027293,0,0.111027293,0.111027293,0,0,0.035087719,0,0.105263158,0,0.035087719,0,642.9,44.5,0.8400000000000001,43,134.375,,3,,30,,,6.75,,49,18.8,,621.5358401695652
Nyamizi,79,387,5,4,3,0,0,0,0,0,0,0,0.025316456,0,0,0.050632911,0.012658228,0.25,0.25,0.050632911,0.050632911,0,0.050632911,0.050632911,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.17721519,0,0.050632911,0,1388.4545454545455,44,2.161363636363636,22,274.375,,11,,1300,,,,40,24,5,,822.7487129904761
Nyanga,160,797,4,4,3,0,0,0,0,0,0,0,0.0125,0,0,0.025,0.0125,0.5,0.5,0.0125,0.025,0.025,0.025,0.025,0.120378332,0.120378332,0.120378332,0,0.120378332,0.120378332,0,0,0.025,0,0.125,0,0.025,0,581.25,50.166666666666664,0.6333333333333333,39.166666666666664,110.5,,3,,,,,10,95,19.875,1.7142857142857142,,627.6514445710345
Nyarubare,88,438,4,0,0,0,0,4,0,0,0,0,0.022727273,0,0,0.045454545,0,0,0,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.17815038,0.17815038,0.17815038,0,0.17815038,0,0,0,0.022727273,0,0,0,0,0,0,45.083333333333336,1.4270833333333333,38.166666666666664,150.5,60,5,,89.33333333333333,,,7.375,,174.0909090909091,186,,699.5840187695652
Nyaruhanga,98,496,0.409043478,0.409043478,0,0,0,0.409043478,0,0,0,0,0.008695652,0,0,0.017391304,0,0,0,0.017391304,0.017391304,0,0.017391304,0.017391304,0.056757539,0.056757539,0.056757539,0,0.056757539,0.056757539,0,0,0.017391304,0.056757539,0,0,0,0,1869.125,65.08333333333333,1.5829166666666667,32.333333333333336,149.5,,,,100,,,2,,79.25,106,,522.3349001086956
Nyaruharo,85,421,5,4,3,0,0,0,0,0,0,0,0.023529412,0,0,0.047058824,0.011764706,0.25,0.25,0.047058824,0.047058824,0,0.047058824,0.047058824,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.188235294,0,0.047058824,0,1375.75,42.416666666666664,1.4166666666666667,66.66666666666667,325,,10,,1300,60,,7.5,,38.333333333333336,13,,749.8172458380952
Nyarurambi,72,367,0.675,0.675,0,0,0,0.675,0,0,0,0,0.020833333,0,0,0.041666667,0,0.375,0.375,0,0.041666667,0,0.041666667,0.041666667,0.097783572,0.097783572,0.097783572,0,0.097783572,0.097783572,0,0,0.041666667,0,0.097783572,0,0,0,1775.45,48.75,0.6875,29.166666666666668,146.66666666666666,,,,,,,,,41.875,50,,690.7062279782608
Nyaruzinga,74,331,0.627878788,0.627878788,0.418585859,0,0,0,0,0,0,0,0.02020202,0,0,0.04040404,0,0.373737374,0.373737374,0.04040404,0.04040404,0,0.04040404,0.04040404,0.115376477,0.115376477,0.115376477,0,0.115376477,0.115376477,0,0,0.04040404,0,0.121212121,0,0.04040404,0,1684.1,54,1.9745000000000001,39,80.83333333333333,,,,,,,,55,41.7,60,,821.7324324
Omukatooma,92,455,4,0,0,0,0,4,0,0,0,0,0.02173913,0,0,0.043478261,0,0,0,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.120285678,0.120285678,0.120285678,0,0.120285678,0,0,0,0.02173913,0,0,0,0,0,1507.5666666666666,50.833333333333336,0.9249166666666667,36.083333333333336,210.88888888888889,,,176.66666666666666,400,,,7,,38,100,,805.6640926428571
Omurutezo,78,382,4,0,0,0,0,4,0,0,0,0,0.025641026,0,0,0.051282051,0,0,0,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.248281977,0.248281977,0.248281977,0,0.248281977,0,0,0,0.025641026,0,0,0,0,0,1845.3583333333333,47.166666666666664,1.8316666666666668,62.5,159.22222222222223,,3,,97.25,,,9.5,,91.25,100,,907.8918919350001
Omurwambu,88,433,5,4,3,0,0,0,0,0,0,0,0.022727273,0,0,0.045454545,0.011363636,0.25,0.25,0.045454545,0.045454545,0,0.045454545,0.045454545,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.181818182,0,0.045454545,0,1378,51.6,0.78125,16,431.6666666666667,,10.5,,1300,60,,7.5,,67.5,10,,709.7002456727273
Orujeebe,81,345,0.579633028,0.579633028,0.386422018,0,0,0,0,0,0,0,0.018348624,0,0,0.036697248,0,0.371559633,0.371559633,0.036697248,0.036697248,0,0.036697248,0.036697248,0.114704187,0.114704187,0.114704187,0,0.114704187,0.114704187,0,0,0.036697248,0,0.110091743,0,0.036697248,0,818.6666666666666,50.166666666666664,0.8450000000000001,45,80,,,,,,,,,0,0,,686.1454311476191
Rubaya,95,472,4,3,0,0,0,3,0,0,0,0,0.021052632,0,0,0.042105263,0.021052632,0.5,0.5,0.021052632,0.042105263,0,0.042105263,0.042105263,0.168954593,0.168954593,0.168954593,0,0.168954593,0.105596621,0,0,0.042105263,0,0.168421053,0,0.042105263,0,606.2727272727273,37.27272727272727,0.8863636363636364,39.09090909090909,68.75,,3.5,,,,,3,82.5,0,4.8,,646.0562336612903
Rugasha,104,483,0.821052632,0.821052632,0,0,0,0.821052632,0,0,0,0,0.01754386,0,0,0.035087719,0,0,0,0.035087719,0.035087719,0,0.035087719,0.035087719,0.121521692,0.121521692,0.121521692,0,0.121521692,0.121521692,0,0,0.035087719,0.121521692,0,0,0,0,0,53.75,0.5208333333333334,45.833333333333336,86.25,4,,,110,,,,130,52,33.833333333333336,,628.7218468541666
Rugoma,55,270,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.072727273,0.072727273,0,0.072727273,0.072727273,0.224719101,0.187265918,0,0.187265918,0,0.072727273,0,0,0,0,0,0.109090909,0,0,1839.2833333333335,47.666666666666664,0.5625,24.333333333333332,113.25,,,,82.5,,,7.5,,76.66666666666667,1,,564.5298719736842
Runyinya,155,765,0.754054054,0.754054054,0,0,0,0.754054054,0,0,0,0,0.009009009,0,0,0.018018018,0,0.349099099,0.349099099,0,0.018018018,0,0.018018018,0.018018018,0.091029752,0.091029752,0.091029752,0,0.091029752,0.091029752,0,0,0.018018018,0,0.091029752,0,0,0,1632.7916666666667,46.166666666666664,1.4333125000000002,23.583333333333332,130.77777777777777,13,,,125,,,,,92.63636363636364,,,617.7665424103448
Rurama,111,538,5,4,3,0,0,0,0,0,0,0,0.018018018,0,0,0.036036036,0.009009009,0.5,0.5,0.036036036,0.036036036,0.036036036,0.036036036,0.036036036,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.18018018,0,0.036036036,0,1525.6666666666667,43.166666666666664,0.6873333333333335,47.916666666666664,287,,10,,874.3333333333334,60,,7.5,,50,51.5,,766.4990991233334
Rurindo,83,406,4,3,0,0,0,4,0,0,0,0,20,0,0,0.5,0,0,0,0,0,0,0.048192771,0.048192771,0.140350877,0.140350877,0.140350877,0,0.140350877,0,0,0,0.024096386,0,0.187134503,0,0.024096386,0,134.54999999999998,47.916666666666664,0.5695,52.083333333333336,212.25,6,10,,90,,135,10.5,,,,,583.3203828874999
Rushaki,83,420,3.995254237,0,3.995254237,0,0,0,3.995254237,0,0,0,0.016949153,0,0,0.033898305,0,0.351694915,0.351694915,0.101694915,0.406779661,0,0.13559322,0.13559322,0.114465391,0.114465391,0.114465391,0,0.114465391,0.114465391,0,0,0.033898305,0,0.114465391,0,0,0.228930783,1947.090909090909,47.72727272727273,1.3904545454545454,42.27272727272727,222.875,5,,,,,,8.333333333333334,,,,,556.8665540541666
Rushebeya,93,462,4,0,0,0,0,4,0,0,0,0,0.021505376,0,0,0.043010753,0,0,0,0.043010753,0.043010753,0.043010753,0.043010753,0.043010753,0.145435014,0.145435014,0.145435014,0,0.145435014,0,0,0,0.021505376,0,0,0,0,0,0,51.916666666666664,1.0583333333333333,40.833333333333336,94.81818181818181,,2.25,,56.25,,,8,,124.66666666666667,89.4,,720.8464373272727
Rushoroza,89,435,4,3,0,0,0,3,0,0,0,0,0.02247191,0,0,0.04494382,0.02247191,0.5,0.5,0.02247191,0.04494382,0,0.04494382,0.04494382,0.168954593,0.168954593,0.168954593,0,0.168954593,0.105596621,0,0,0.04494382,0,0.179775281,0,0.04494382,0,1165.2727272727273,47.81818181818182,1.1311136363636365,32.300000000000004,81.33333333333333,,,,,120,,5,105,,1800,,520.5756756650001
Rutonde,89,443,4,3,3,0,0,0,0,0,0,0,0.02247191,0,0,0.04494382,0.011235955,0.25,0.25,0.04494382,0.04494382,0,0.04494382,0.04494382,0.172711572,0.172711572,0.172711572,0,0.172711572,0,0,0,0,0,0.247191011,0,0.04494382,0,1462.4166666666667,46.5,1.1041666666666667,34.833333333333336,315,,11,,874.3333333333334,,,,,47.2,135.33333333333334,,715.3857494
Rutoobo,63,308,4,4,3,0,0,0,0,0,0,0,0.031746032,0,0,0.063492063,0.031746032,0.5,0.5,0.031746032,0.063492063,0,0.063492063,0.063492063,0.120378332,0.120378332,0.120378332,0,0.120378332,0.120378332,0,0,0.063492063,0,0.126984127,0,0.063492063,0,1141,45.18181818181818,1.0936363636363635,64.90909091,84,,,,,,,3,,,75,,503.8889542039131
Rutooma,142,681,0.840789474,0.840789474,0,0,0,0.840789474,0,0,0,0,0.013157895,0,0,0.026315789,0,0,0,0.026315789,0.026315789,0,0.026315789,0.026315789,0.124442886,0.124442886,0.124442886,0,0.124442886,0.124442886,0,0,0.026315789,0.124442886,0,0,0,0,921.4833333333332,52.75,0.7291666666666666,59.166666666666664,90.42857142857143,,,22,60,,,13,,91.25,1.875,,661.0378378
Ruzonga,54,269,4,3,0,0,0,3,0,0,0,0,0.037037037,0,0,0.074074074,0.037037037,0.5,0.5,0.037037037,0.074074074,0,0.074074074,0.074074074,0.168954593,0.168954593,0.168954593,0,0.168954593,0.105596621,0,0,0.074074074,0,0.185185185,0,0.074074074,0,1127.5,46.5,1.4749999999999999,50.166666666666664,74,,5,,,,,,,25,70,,417.4810811
Rwabutera,110,546,3.990062112,3.990062112,2.992546584,0,0,0,0,0,0,0,0.01242236,0,0,0.02484472,0.00621118,0.341614907,0.341614907,0.02484472,0.02484472,0,0.02484472,0.02484472,0.095423158,0.095423158,0.095423158,0,0.095423158,0.095423158,0,0,0.02484472,0.099378882,0.099378882,0,0.02484472,0,1299.6363636363637,48.18181818181818,1.6054545454545455,42.72727272727273,400.7142857142857,,10,,1300,,,,11,26.666666666666668,5,,750.8240304869565
Rwakutaka,53,289,0.706666667,0.706666667,0.471111111,0,0,0,0,0,0,0,0.027777778,0,0,0.055555556,0,0.368055556,0.368055556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.113622443,0.113622443,0.113622443,0,0.113622443,0.113622443,0,0,0.055555556,0,0.111111111,0,0.055555556,0,1581.4,43.9,1.54,34,90,,3.5,,,150,,6.45,,75.55555555555556,172,,826.9111969142857
Rwanama,72,357,0.408648649,0.408648649,0,0,0,0.408648649,0,0,0,0,0.013513514,0,0,0.027027027,0,0,0,0.027027027,0.027027027,0,0.027027027,0.027027027,0.064803148,0.064803148,0.064803148,0,0.064803148,0.064803148,0,0,0.027027027,0.064803148,0,0,0,0,1088.28,44.8,0.5788,43.5,85876,,5,,,,,8,,110,70,,714.2467684869565
Rwangeru,112,548,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.035714286,0.035714286,0,0.035714286,0.035714286,0.224719101,0.187265918,0,0.187265918,0,0.035714286,0,0,0,0,0,0.053571429,0,0,455.60833333333335,41.583333333333336,0.9441666666666667,40,103.375,,3,,90,,,9.5,,42.5,0,,756.7331081142856
Rwaseyeza,213,1029,3.004702194,0,3.004702194,0,0,0,3.004702194,0,0,0,0.006269592,0,0,0.012539185,0,0,0,0.037617555,0.150470219,0,0.05015674,0.05015674,0.089266256,0.089266256,0.089266256,0,0.089266256,0.089266256,0,0,0.012539185,0,0.089266256,0,0,0.178532513,2156.67,52.8,1.133,128.5,145.83333333333334,7,,,,,,8.714285714285714,,,,,549.3402225358824
Rwemirama,81,372,0.656756757,0.656756757,0.437837838,0,0,0,0,0,0,0,0.018018018,0,0,0.036036036,0,0.364864865,0.364864865,0.036036036,0.036036036,0,0.036036036,0.036036036,0.112637445,0.112637445,0.112637445,0,0.112637445,0.112637445,0,0,0.036036036,0,0.108108108,0,0.036036036,0,0,38.54545454545455,0.5836363636363636,55.45454545454545,97.4,,,,,80,,,,49.42857142857143,120,,648.0450450919047
Rwendahi,58,281,4,3,3,0,0,0,0,0,0,0,0.034482759,0,0,0.068965517,0.017241379,0.25,0.25,0.068965517,0.068965517,0,0.068965517,0.068965517,0.172711572,0.172711572,0.172711572,0,0.172711572,0,0,0,0,0,0.24137931,0,0.068965517,0,1193.3333333333333,47.916666666666664,0.865625,19.833333333333332,317.5,,11,,661.5,,,3,,52,107.83333333333333,,855.2475430181818
Rwenkyende,108,531,5,4,3,0,0,0,0,0,0,0,0.018518519,0,0,0.037037037,0.009259259,0.25,0.25,0.037037037,0.037037037,0,0.037037037,0.037037037,0.185430464,0.185430464,0.185430464,0,0.185430464,0,0,0,0,0,0.185185185,0,0.037037037,0,1399.1818181818182,47.18181818181818,1.1943181818181818,24.363636363636363,493,,,,1300,130,,,,37.5,5,,897.5998256096775
Rwere,113,563,4,3,0,0,0,4,0,0,0,0,20,0,0,0.5,0,0,0,0,0,0,0.03539823,0.03539823,0.140350877,0.140350877,0.140350877,0,0.140350877,0,0,0,0.017699115,0,0.187134503,0,0.017699115,0,1650.9454545454546,49.81818181818182,0.8409090909090909,42.72727272727273,169.16666666666666,,,,125,,,,,43.27272727272727,,,763.5569431206897
Rwoburunga,137,679,4,4,2,0,0,0,0,0,0,0,0.01459854,0,0,0.02919708,0.01459854,0.5,0.5,0.01459854,0.02919708,0,0.02919708,0.02919708,0.166865316,0.166865316,0.166865316,0,0.166865316,0.119189511,0,0,0.02919708,0.116788321,0.160583942,0,0.02919708,0,1204.6666666666667,44.583333333333336,1.6875,40,65,,5,,,,,3.3333333333333335,105,33,42,,553.1146601333332
