pre_village,hhs,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,Beans_seeds,Maize_seeds,Soyabean_seeds,Gnuts_seeds,Onions(Basin)_seeds,Rice_seeds,Field Peas_seeds,Sweet potatoes(Bags),Millet_seeds,Irish Potatoes_seeds,Cassava (bags),Mugavu tree seedlings,Onions (Kg)_seeds,Millet.1_seeds,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Nyakagyera,61.5,0.0236145234999999,0.0,0.0,0.0,0.0,0.3574938574999999,0.3574938574999999,0.067431068,0.188916189,0.0,0.0472290469999999,0.0472290469999999,0.052279553,0.030685231,0.030685231,0.0,0.030685231,0.030685231,0.0,0.0,0.0472290469999999,0.012121212,0.044198744,0.0,0.0472290469999999,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1179.0916666666665,48.708333333333336,1.4375,47.91666666666666,102.55,12.0,7.25,,44.0,60.0,,,56.25,61.0,112.0,2022.0,932.8846153846154
Nyakahanga,100.0,0.02,0.02,0.0,0.04,0.02,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0.0,4.0,2.0,,4.0,,,,,,,,,,,1275.5,45.25,1.09,51.66666666666666,34.5,,,,130.0,350.0,,6.0,,108.9,205.55555555555557,2020.0,905.6486486486486
Nyakakizi,46.0,0.043478261,0.0,0.043478261,0.0,0.0,0.0,0.0,0.086956522,4.0,0.0,0.086956522,0.086956522,0.320512821,0.320512821,0.320512821,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.461538462,0.0,0.0,0.0,3.0,,3.0,,,,,,,0.25,,,,,925.525,51.5,0.88125,26.5,152.5,,,,,,,2.5,,0.0,,2020.0,380.94054054054055
Nyakanengo_Kakari,44.0,0.032786885,0.0,0.0,0.0,0.0,0.721311475,0.721311475,0.131147541,0.262295082,0.0,0.06557377,0.06557377,0.131147541,0.131147541,0.098360656,0.0,0.098360656,0.098360656,0.0,0.0,0.163934426,0.098360656,0.131147541,0.0,0.06557377,0.0,4.0,4.0,4.0,,,,,,,,,,,,1004.2444444444444,48.11111111111112,1.3583333333333334,28.88888888888889,158.1818181818182,,,,109.0,,,,,139.55555555555554,117.14285714285714,2022.0,845.4827262044653
Nyakarambi,120.0,0.016666667,0.0,0.0,0.033333333,0.008333333,0.25,0.25,0.033333333,0.033333333,0.0,0.033333333,0.033333333,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.183333333,0.0,0.033333333,0.0,5.0,4.0,,5.0,,,,,,,,,,,1340.375,55.25,1.3,36.875,315.0,,11.0,,1300.0,,,,,29.0,60.0,,762.3018018454545
Nyakarambi_I,92.0,0.015503876,0.0,0.0,0.0,0.0,0.713178295,0.713178295,0.062015504,0.124031008,0.0,0.031007752,0.031007752,0.124031008,0.124031008,0.108527132,0.0,0.108527132,0.108527132,0.0,0.0,0.07751938,0.108527132,0.139534884,0.0,0.031007752,0.0,4.0,4.0,4.0,,,,,,,,,,,,1014.5684210526316,43.63157894736842,1.151388888888889,25.526315789473685,136.07692307692307,,2.0,,81.42857142857143,,,,,129.2941176470588,120.0,2022.0,866.6459459
Nyakasharara,106.0,0.0,0.0,0.0,0.0,0.0,0.009433962,0.009433962,0.056603774,0.056603774,0.018867925,0.037735849,0.056603774,0.221975583,0.150943396,0.094339623,0.0,0.0,0.094339623,0.0,0.0,0.037735849,0.0,0.177580466,0.0,0.0,0.226415094,3.0,,,4.0,,,,,,,,,,,,40.583333333333336,0.0,,,,,,,,,,,,,2020.0,506.1720720720721
Nyakasharara_Kihembe,157.0,0.009049774,0.0,0.0,0.0,0.0,0.352941176,0.352941176,0.036199095,0.07239819,0.0,0.018099548,0.018099548,0.07239819,0.07239819,0.07239819,0.0,0.054298643,0.054298643,0.0,0.0,0.036199095,0.036199095,0.07239819,0.0,0.018099548,0.0,4.0,4.0,,4.0,,10.0,,,,,,,,,1122.7066666666665,47.86666666666667,2.365517241,26.966666666666665,99.875,,8.555555555555555,,138.57142857142858,80.0,,,88.18181818181819,35.0,269.51851851851853,2022.0,808.5009009009009
Nyakashebeya,53.0,0.037735849,0.0,0.0,0.075471698,0.037735849,0.5,0.5,0.037735849,0.075471698,0.0,0.075471698,0.075471698,0.166865316,0.166865316,0.166865316,0.0,0.166865316,0.119189511,0.0,0.0,0.075471698,0.113207547,0.150943396,0.0,0.075471698,0.0,4.0,2.0,,4.0,,,,,,,,,,,1078.6666666666667,44.333333333333336,2.310208333333333,22.416666666666668,77.0,,,,,,,3.0,40.0,,150.0,,452.03642773478265
Nyakashenyi,86.0,0.046511628,0.0,0.0,0.023255814,0.0,0.0,0.0,0.046511628,0.046511628,0.046511628,0.046511628,0.046511628,0.246575343,0.246575343,0.178082192,0.0,0.178082192,0.0,0.0,0.0,0.023255814,0.0,0.273972603,0.0,0.0,0.0,3.0,,3.0,,,,3.0,,,,,,,,1183.2625,57.0,0.78125,48.125,29.4,,,,,,,3.75,,,,2020.0,688.5971685971685
Nyakatokye,104.0,0.038461538,0.0,0.038461538,0.038461538,0.0,0.038461538,0.038461538,0.038461538,0.038461538,0.019230769,0.038461538,0.038461538,0.288461538,0.192307692,0.096153846,0.0,0.096153846,0.096153846,0.0,0.0,0.019230769,0.0,0.288461538,0.0,0.0,0.153846154,3.0,,,3.0,,,,,,,,,,,,56.26315789473684,0.0,,,,,,,,,,,,,2020.0,465.44844844844846
Nyakatoma,105.0,0.019047619,0.0,0.0,0.038095238,0.00952381,0.25,0.25,0.038095238,0.038095238,0.0,0.038095238,0.038095238,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.19047619,0.0,0.038095238,0.0,5.0,4.0,,5.0,,,,,,,,,,,1410.6666666666667,39.333333333333336,0.8441666666666666,54.583333333333336,415.0,,,120.0,1300.0,,,,,65.2,80.0,,724.6862934107143
Nyakibuga,102.0,0.019607843,0.0,0.0,0.039215686,0.009803922,0.25,0.25,0.039215686,0.039215686,0.0,0.039215686,0.039215686,0.172711572,0.172711572,0.172711572,0.0,0.172711572,0.0,0.0,0.0,0.0,0.0,0.235294118,0.0,0.039215686,0.0,4.0,3.0,,3.0,,,,,,,,,,,1438.875,54.0,1.3671875,27.5,337.5,,11.0,,1300.0,,,,,34.0,20.0,,689.0051975384615
Nyakishojwa,175.0,0.008163265,0.0,0.0,0.0,0.0,0.359183673,0.359183673,0.032653061,0.065306122,0.0,0.016326531,0.016326531,0.073469388,0.073469388,0.073469388,0.0,0.048979592,0.048979592,0.0,0.0,0.016326531,0.032653061,0.073469388,0.0,0.016326531,0.0,3.0,3.0,,3.0,,,,,,,,,,,1220.35,48.5,0.6816666666666666,51.25,64.28571428571429,,,30.0,,72.5,,9.0,23.0,31.428571428571427,60.5,2022.0,560.1324324324324
Nyakisoroza,63.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.063492063,0.063492063,0.0,0.063492063,0.063492063,0.224719101,0.187265918,0.0,0.187265918,0.0,0.063492063,0.0,0.0,0.0,0.0,0.0,0.095238095,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,1458.9583333333333,43.66666666666666,0.8541666666666666,25.83333333333333,129.75,,,,7.0,,,2.0,65.0,49.0,44.0,,597.4662162291667
Nyamabare,70.0,0.038564921333333335,0.013071895333333333,0.020202020666666667,0.036725802,0.013071895333333333,0.0,0.0,0.077129842,1.3700591353333333,0.036725802,0.077129842,0.077129842,0.19987472766666659,0.19987472766666659,0.18011188166666658,0.11680348666666666,0.08644950600000001,0.0,0.0,0.0,0.005291005333333334,0.0,0.21920563099999993,0.0,0.039215686666666666,0.0,3.6666666666666665,2.0,3.3333333333333335,3.6666666666666665,,,,,,0.25,,,,,807.0867724867726,45.36243386243387,1.5498677248677246,42.34656084656084,100.71367521367522,,,,258.83333333333337,,,12.5,,109.07142857142857,97.25641025641026,2020.0,728.555627802381
Nyamatembe_Kacerere,136.0,0.010204082,0.0,0.0,0.0,0.0,0.346938776,0.346938776,0.06122449,0.081632653,0.0,0.020408163,0.020408163,0.06122449,0.06122449,0.040816327,0.0,0.06122449,0.040816327,0.0,0.0,0.020408163,0.06122449,0.06122449,0.0,0.020408163,0.0,3.0,3.0,,,,,,,,0.5,,,,,2149.208333333333,40.083333333333336,0.7873333333333333,21.25,152.33333333333334,3.0,,,,,,4.05,,12.5,20.0,2022.0,895.1444906444906
Nyameka,55.0,0.025974026,0.0,0.0,0.0,0.0,0.363636364,0.363636364,0.051948052,0.207792208,0.0,0.051948052,0.051948052,0.051948052,0.025974026,0.025974026,0.0,0.025974026,0.025974026,0.0,0.0,0.051948052,0.0,0.051948052,0.0,0.051948052,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1157.375,44.333333333333336,1.0645833333333334,55.208333333333336,142.6,4.875,,,103.75,,,,170.0,145.83333333333334,166.95652173913044,2022.0,665.9007051
Nyamicucu_Mugyera,152.0,0.009389671,0.0,0.0,0.018779343,0.0,0.0,0.0,0.056338028,0.225352113,0.0,0.075117371,0.075117371,0.095403078,0.095403078,0.095403078,0.0,0.095403078,0.095403078,0.0,0.0,0.018779343,0.0,0.095403078,0.0,0.0,0.190806156,3.0,3.0,,,,,3.0,,,,,,,,2333.05,59.66666666666666,0.8491666666666666,165.0,162.5,6.8,,,,,,36.285714285714285,,7.0,,,519.3569431331035
Nyamirama,77.0,0.018518519,0.0,0.0,0.037037037,0.0,0.356481481,0.356481481,0.0,0.037037037,0.0,0.037037037,0.037037037,0.092954754,0.092954754,0.092954754,0.0,0.092954754,0.092954754,0.0,0.0,0.037037037,0.0,0.092954754,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1580.7545454545457,52.36363636363637,1.0227272727272727,21.818181818181817,79.71428571428571,,,,77.5,,,50.0,,73.0,76.375,,844.5847193461539
Nyamirama_Rugarama,87.0,0.016260163,0.0,0.0,0.0,0.0,0.357723577,0.357723577,0.032520325,0.130081301,0.0,0.032520325,0.032520325,0.081300813,0.048780488,0.032520325,0.0,0.032520325,0.048780488,0.0,0.0,0.032520325,0.0,0.048780488,0.0,0.032520325,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1095.4583333333333,47.75,1.3695652173913044,30.541666666666668,96.17647058823528,,27.125,,25.0,,,,280.0,45.0,213.33333333333331,2022.0,787.3019976498238
Nyamirambi,211.0,0.006666667,0.0,0.0,0.0,0.0,0.353333333,0.353333333,0.026666667,0.053333333,0.0,0.013333333,0.013333333,0.066666667,0.066666667,0.066666667,0.0,0.053333333,0.053333333,0.0,0.0,0.013333333,0.033333333,0.066666667,0.0,0.013333333,0.0,3.0,3.0,,3.0,,,,,,,,,,,1307.1083333333331,46.75,1.7333333333333334,48.75,107.5,,30.0,,,,,13.0,17.5,62.4,212.8571428571429,2022.0,818.8070829
Nyamishamba,114.0,0.012658228,0.0,0.0,0.025316456,0.006329114,0.360759494,0.360759494,0.025316456,0.025316456,0.0,0.025316456,0.025316456,0.089685393,0.089685393,0.089685393,0.0,0.089685393,0.089685393,0.0,0.0,0.025316456,0.088607595,0.088607595,0.0,0.025316456,0.0,4.0,4.0,,4.0,,,,,,,,,,,1528.3333333333333,41.0,0.8922222222222224,38.888888888888886,428.5,,,28.0,1044.6,,,3.0,,63.333333333333336,67.0,,801.3121621066667
Nyamisheshe,82.0,0.01754386,0.0,0.0,0.035087719,0.0,0.359649123,0.359649123,0.035087719,0.035087719,0.0,0.035087719,0.035087719,0.111027293,0.111027293,0.111027293,0.0,0.111027293,0.111027293,0.0,0.0,0.035087719,0.0,0.105263158,0.0,0.035087719,0.0,3.0,2.0,,3.0,,,,,,,,,,,642.9,44.5,0.8400000000000001,43.0,134.375,,3.0,,30.0,,,6.75,,49.0,18.8,,621.5358401695652
Nyamizi,79.0,0.025316456,0.0,0.0,0.050632911,0.012658228,0.25,0.25,0.050632911,0.050632911,0.0,0.050632911,0.050632911,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.17721519,0.0,0.050632911,0.0,5.0,4.0,,5.0,,,,,,,,,,,1388.4545454545455,44.0,2.161363636363636,22.0,274.375,,11.0,,1300.0,,,,40.0,24.0,5.0,,822.7487129904761
Nyandongo_1A,93.0,0.015384615,0.0,0.0,0.0,0.0,0.353846154,0.353846154,0.061538462,0.123076923,0.0,0.030769231,0.030769231,0.107692308,0.092307692,0.123076923,0.0,0.123076923,0.092307692,0.0,0.0,0.030769231,0.0,0.107692308,0.0,0.138461538,0.030769231,3.0,3.0,3.0,3.0,,,,,,,,,,,1274.5125,41.16666666666666,0.6791666666666667,49.375,127.86666666666666,21.7,1.5,,138.83333333333334,,,4.0,60.0,78.4,58.0,2022.0,682.5710928319623
Nyandongo_1B,99.0,0.014184397,0.0,0.0,0.0,0.0,0.354609929,0.354609929,0.056737589,0.113475177,0.0,0.028368794,0.028368794,0.113475177,0.09929078,0.113475177,0.0,0.113475177,0.09929078,0.0,0.0,0.028368794,0.0,0.09929078,0.0,0.127659574,0.028368794,3.0,3.0,3.0,3.0,,,,,,,,,,,1307.8958333333333,47.5,1.0166666666666666,68.75,76.84210526315789,11.0,,,79.0,,,,,53.55555555555556,22.5,2022.0,904.7100225225224
Nyandongo_2,105.0,0.013513514,0.0,0.0,0.0,0.0,0.351351351,0.351351351,0.054054054,0.108108108,0.0,0.027027027,0.027027027,0.108108108,0.094594595,0.121621622,0.0,0.121621622,0.094594595,0.0,0.0,0.027027027,0.0,0.108108108,0.0,0.135135135,0.027027027,3.0,3.0,3.0,3.0,,,,,,,,,,,1273.1625,46.083333333333336,0.84375,32.5,124.5625,13.25,4.25,,391.1111111111111,,,2.0,,77.35,167.5,2022.0,715.1031031031031
Nyandongo_3,74.0,0.019230769,0.0,0.0,0.0,0.0,0.365384615,0.365384615,0.076923077,0.153846154,0.0,0.038461538,0.038461538,0.115384615,0.096153846,0.115384615,0.0,0.115384615,0.096153846,0.0,0.0,0.038461538,0.0,0.096153846,0.0,0.134615385,0.038461538,3.0,3.0,3.0,3.0,,,,,,,,,,,1350.575,48.25,1.0208333333333333,54.458333333333336,122.22222222222224,14.428571428571429,,,177.33333333333334,,,,,145.91304347826087,150.0,2022.0,949.7995495495496
Nyanga,160.0,0.0125,0.0,0.0,0.025,0.0125,0.5,0.5,0.0125,0.025,0.025,0.025,0.025,0.120378332,0.120378332,0.120378332,0.0,0.120378332,0.120378332,0.0,0.0,0.025,0.0,0.125,0.0,0.025,0.0,4.0,3.0,,4.0,,,,,,,,,,,581.25,50.16666666666666,0.6333333333333333,39.16666666666666,110.5,,3.0,,,,,10.0,95.0,19.875,1.7142857142857142,,627.6514445710345
Nyarubare,88.0,0.022727273,0.0,0.0,0.045454545,0.0,0.0,0.0,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.17815038,0.17815038,0.17815038,0.0,0.17815038,0.0,0.0,0.0,0.022727273,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,0.0,45.083333333333336,1.4270833333333333,38.16666666666666,150.5,60.0,5.0,,89.33333333333333,,,7.375,,174.0909090909091,186.0,,699.5840187695652
Nyarubira,86.0,0.046511628,0.0,0.023255814,0.0,0.0,0.0,0.0,0.046511628,0.046511628,0.023255814,0.046511628,0.023255814,0.194741967,0.194741967,0.0,0.0,0.126582278,0.0,0.0,0.0,0.023255814,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,2083.0454545454545,42.72727272727273,1.2227272727272729,105.45454545454544,44.25,,,,,,,,,40.0,,2020.0,597.5292792792793
Nyaruhanga,98.0,0.008695652,0.0,0.0,0.017391304,0.0,0.0,0.0,0.017391304,0.017391304,0.0,0.017391304,0.017391304,0.056757539,0.056757539,0.056757539,0.0,0.056757539,0.056757539,0.0,0.0,0.017391304,0.056757539,0.0,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1869.125,65.08333333333333,1.5829166666666667,32.333333333333336,149.5,,,,100.0,,,2.0,,79.25,106.0,,522.3349001086956
Nyaruhanga_Kakari,81.0,0.01754386,0.0,0.0,0.0,0.0,0.719298246,0.719298246,0.070175439,0.140350877,0.0,0.035087719,0.035087719,0.122807018,0.122807018,0.105263158,0.0,0.105263158,0.105263158,0.0,0.0,0.087719298,0.105263158,0.140350877,0.0,0.035087719,0.0,4.0,4.0,4.0,,,,,,,,,,,,992.885,51.95,1.01,19.65,143.6153846153846,10.5,,,225.0,,,,70.0,173.875,130.0,2022.0,958.9703989703992
Nyaruharo,85.0,0.023529412,0.0,0.0,0.047058824,0.011764706,0.25,0.25,0.047058824,0.047058824,0.0,0.047058824,0.047058824,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.188235294,0.0,0.047058824,0.0,5.0,4.0,,5.0,,,,,,,,,,,1375.75,42.41666666666666,1.4166666666666667,66.66666666666667,325.0,,10.0,,1300.0,60.0,,7.5,,38.333333333333336,13.0,,749.8172458380952
Nyarurambi,72.0,0.020833333,0.0,0.0,0.041666667,0.0,0.375,0.375,0.0,0.041666667,0.0,0.041666667,0.041666667,0.097783572,0.097783572,0.097783572,0.0,0.097783572,0.097783572,0.0,0.0,0.041666667,0.0,0.097783572,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1775.45,48.75,0.6875,29.166666666666668,146.66666666666666,,,,,,,,,41.875,50.0,,690.7062279782608
Nyarushija,75.0,0.014925373,0.0,0.0,0.0,0.0,0.28358209,0.28358209,0.059701493,0.119402985,0.0,0.029850746,0.029850746,0.074626866,0.059701493,0.059701493,0.0,0.059701493,0.044776119,0.0,0.0,0.029850746,0.044776119,0.059701493,0.0,0.029850746,0.0,3.0,3.0,,,,,,,,0.5,,,,,2036.9666666666665,47.16666666666666,2.0733333333333333,24.166666666666668,208.08333333333331,9.2,,,,,,7.25,,8.25,,2022.0,721.5900900900901
Nyarushinya,51.0,0.039215686,0.0,0.078431373,0.078431373,0.0,0.0,0.0,0.039215686,0.078431373,0.0,0.078431373,0.078431373,0.143626571,0.143626571,0.143626571,0.0,0.143626571,0.0,0.0,0.0,0.039215686,0.0,0.170556553,0.0,0.0,0.0,4.0,2.0,,4.0,,,,,,,,,,,571.1500000000001,46.833333333333336,0.9791666666666666,62.5,81.66666666666667,,,,,,,2.0,,42.5,147.14285714285714,2020.0,348.43355855855856
Nyaruziba,54.0,0.037037037,0.0,0.037037037,0.0,0.0,0.0,0.0,0.074074074,4.0,0.0,0.074074074,0.074074074,0.320512821,0.320512821,0.320512821,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.461538461,0.0,0.0,0.0,3.0,,3.0,,,,,,,0.25,,,,,0.0,52.42857142857143,0.6785714285714286,37.85714285714285,83.125,,10.0,280.0,,,,3.0,,52.0,,2020.0,582.039312
Nyaruzinga,74.0,0.02020202,0.0,0.0,0.04040404,0.0,0.373737374,0.373737374,0.04040404,0.04040404,0.0,0.04040404,0.04040404,0.115376477,0.115376477,0.115376477,0.0,0.115376477,0.115376477,0.0,0.0,0.04040404,0.0,0.121212121,0.0,0.04040404,0.0,3.0,2.0,,3.0,,,,,,,,,,,1684.1,54.0,1.9745,39.0,80.83333333333333,,,,,,,,55.0,41.7,60.0,,821.7324324
Nyarwanya A,68.0,0.029411765,0.0,0.029411765,0.029411765,0.0,0.0,0.0,0.029411765,0.088235294,0.0,0.058823529,0.058823529,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.029411765,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,1587.6272727272728,53.72727272727273,1.1345454545454543,70.0,32.0,,,,,,,,,305.0,346.6666666666667,2020.0,685.4230317273795
Nyarwanya B,60.0,0.033333333,0.0,0.033333333,0.033333333,0.0,0.0,0.0,0.033333333,0.1,0.0,0.066666667,0.066666667,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.033333333,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,1561.97,56.4,1.3199999999999998,64.5,94.28571428571428,,,,,,,2.0,,106.9,188.5,2020.0,891.5974903474904
Nyarwemarira,68.0,0.029411765,0.0,0.029411765,0.0,0.0,0.5,0.5,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.058823529,0.0,0.0,0.058823529,0.0,0.294117647,0.0,0.088235294,0.0,3.0,,,3.0,,,,,,,,,,,1422.1,46.4,1.515,45.5,98.25,,8.0,,249.0,,,8.5,,115.14285714285714,57.75,2020.0,713.7948402948402
Nyolo,137.0,0.010309278,0.0,0.0,0.0,0.0,0.350515464,0.350515464,0.041237113,0.082474227,0.0,0.020618557,0.020618557,0.072164948,0.041237113,0.041237113,0.0,0.030927835,0.041237113,0.0,0.0,0.041237113,0.030927835,0.051546392,0.0,0.041237113,0.144329897,3.0,3.0,3.0,3.0,,,,,,,,,,,1042.3272727272729,42.51515151515152,1.706551724137931,62.86363636363637,39.41666666666666,,42.833333333333336,80.0,171.75,115.0,,48.375,,22.181818181818183,,2022.0,510.3903903903904
Omukatooma,92.0,0.02173913,0.0,0.0,0.043478261,0.0,0.0,0.0,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.120285678,0.120285678,0.120285678,0.0,0.120285678,0.0,0.0,0.0,0.02173913,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,1507.5666666666666,50.833333333333336,0.9249166666666668,36.083333333333336,210.88888888888889,,,176.66666666666666,400.0,,,7.0,,38.0,100.0,,805.6640926428571
Omurutezo,78.0,0.025641026,0.0,0.0,0.051282051,0.0,0.0,0.0,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.248281977,0.248281977,0.248281977,0.0,0.248281977,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,1845.3583333333331,47.16666666666666,1.8316666666666668,62.5,159.22222222222223,,3.0,,97.25,,,9.5,,91.25,100.0,,907.891891935
Omurwambu,88.0,0.022727273,0.0,0.0,0.045454545,0.011363636,0.25,0.25,0.045454545,0.045454545,0.0,0.045454545,0.045454545,0.185430464,0.185430464,0.185430464,0.0,0.185430464,0.0,0.0,0.0,0.0,0.0,0.181818182,0.0,0.045454545,0.0,5.0,4.0,,5.0,,,,,,,,,,,1378.0,51.6,0.78125,16.0,431.6666666666667,,10.5,,1300.0,60.0,,7.5,,67.5,10.0,,709.7002456727273
Omwibare,78.0,0.018181818,0.0,0.0,0.0,0.0,0.363636364,0.363636364,0.036363636,0.036363636,0.0,0.036363636,0.036363636,0.054545455,0.036363636,0.018181818,0.0,0.018181818,0.036363636,0.0,0.0,0.036363636,0.0,0.036363636,0.0,0.036363636,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1680.0,49.583333333333336,0.9291666666666668,51.66666666666666,96.83333333333331,,3.75,,79.5,,,7.625,,69.58333333333333,61.0,2022.0,800.985843
Orujeebe,81.0,0.018348624,0.0,0.0,0.036697248,0.0,0.371559633,0.371559633,0.036697248,0.036697248,0.0,0.036697248,0.036697248,0.114704187,0.114704187,0.114704187,0.0,0.114704187,0.114704187,0.0,0.0,0.036697248,0.0,0.110091743,0.0,0.036697248,0.0,3.0,2.0,,3.0,,,,,,,,,,,818.6666666666666,50.16666666666666,0.8450000000000001,45.0,80.0,,,,,,,,,0.0,0.0,,686.1454311476191
Quarters_A,36.0,0.031746032,0.0,0.0,0.0,0.0,0.285714286,0.285714286,0.126984127,0.253968254,0.0,0.063492063,0.063492063,0.063492063,0.063492063,0.063492063,0.0,0.063492063,0.063492063,0.0,0.0,0.063492063,0.063492063,0.063492063,0.0,0.063492063,0.0,3.0,3.0,,,,,,,,0.5,,,,,2015.7083333333333,48.66666666666666,1.529,54.333333333333336,270.45454545454544,15.0,,,,,,15.875,,13.0,,2022.0,826.4774774774775
Quarters_B,57.0,0.019607843,0.0,0.0,0.0,0.0,0.274509804,0.274509804,0.078431373,0.156862745,0.0,0.039215686,0.039215686,0.078431373,0.058823529,0.058823529,0.0,0.058823529,0.039215686,0.0,0.0,0.039215686,0.039215686,0.058823529,0.0,0.039215686,0.0,3.0,3.0,,,,,,,,0.5,,,,,2023.76,57.7,1.129,42.0,181.7,13.0,,,,,,5.1,,,,2022.0,928.5855855855856
Rubaya,95.0,0.021052632,0.0,0.0,0.042105263,0.021052632,0.5,0.5,0.021052632,0.042105263,0.0,0.042105263,0.042105263,0.168954593,0.168954593,0.168954593,0.0,0.168954593,0.105596621,0.0,0.0,0.042105263,0.0,0.168421053,0.0,0.042105263,0.0,4.0,,3.0,3.0,,,,,,,,,,,606.2727272727273,37.27272727272727,0.8863636363636364,39.09090909090909,68.75,,3.5,,,,,3.0,82.5,0.0,4.8,,646.0562336612903
Rucururu,69.0,0.028985507,0.0,0.028985507,0.028985507,0.0,0.0,0.0,0.028985507,0.086956522,0.0,0.057971014,0.057971014,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.028985507,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,769.8833333333333,59.16666666666666,0.9791666666666666,54.16666666666666,117.16666666666669,,,,,,,3.333333333333333,,96.36363636363636,94.72727272727272,2020.0,960.2612162162162
Rugando,98.0,0.020408163,0.0,0.020408163,0.020408163,0.0,0.0,0.0,0.020408163,0.06122449,0.0,0.040816327,0.040816327,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.020408163,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,1449.5555555555557,49.333333333333336,0.6888888888888889,48.888888888888886,75.0,,,,,,,2.75,27.5,31.428571428571427,2.4,2020.0,793.9324459459459
Rugandu,47.0,0.042553191,0.0,0.042553191,0.0,0.0,0.0,0.0,0.085106383,4.0,0.0,0.085106383,0.085106383,0.320512821,0.320512821,0.320512821,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.461538462,0.0,0.0,0.0,3.0,,3.0,,,,,,,0.25,,,,,1883.2583333333332,51.16666666666666,0.5995604166666667,28.75,,,,120.0,,,,1.75,,9.666666666666666,,2020.0,394.9447174447174
Rugarama,111.0,0.012903226,0.0,0.0,0.0,0.0,0.361290323,0.361290323,0.051612903,0.103225806,0.0,0.025806452,0.025806452,0.064516129,0.064516129,0.064516129,0.0,0.051612903,0.051612903,0.0,0.0,0.051612903,0.038709677,0.064516129,0.0,0.025806452,0.0,4.0,4.0,,4.0,,10.0,,,,,,,,,1178.7133333333334,49.1,1.6189285714285713,25.866666666666667,104.6818181818182,,7.222222222222222,130.0,108.84615384615384,,,,78.85714285714286,30.0,189.0909090909091,2022.0,1027.7287287287288
